id_parc;nom_usuel;puissance_parc;code_insee;nom_commune;code_dept;code_reg;date_depot_demande_autorisation;date_delivrance_avis_autorite_environnementale;date_delivrance_autorisation;date_debut_construction;date_mise_en_service;date_debut_demantelement;etat_parc;statut_admin;statut_parc;date_arrete_prefectoral_complementaire_renouvellement;renouvellement;nom_exploitant;siret;date_maj
0003801686;PARC EOLIEN DU MOULIN DE LA TOUR ESCOFI;14.4;80324;FONTAINE-LE-SEC;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801686;PARC EOLIEN DU MOULIN DE LA TOUR ESCOFI;14.4;80330;FORCEVILLE-EN-VIMEU;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801691;Parc éolien de l?extension du Douiche;25.2;80275;EQUANCOURT;80;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN NORDEX XXXI SAS;50275328800054;
0003801691;Parc éolien de l?extension du Douiche;25.2;80312;FINS;80;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN NORDEX XXXI SAS;50275328800054;
0003801691;Parc éolien de l?extension du Douiche;25.2;80438;HEUDICOURT;80;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN NORDEX XXXI SAS;50275328800054;
0003801700;PARC EOLIEN DU MOULIN MALINOT;11.5;60253;FRANCASTEL;60;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801700;PARC EOLIEN DU MOULIN MALINOT;11.5;60673;VIEFVILLERS;60;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801726;Ferme eolienne des trois rivieres;15.0;60434;MORTEMER;60;32;;;;2023-04-13;2024-03-26;;En exploitation;Autorisation;Autorisé;;Aucun;FERME EOLIENNE 3 RIVIERES (ENERGIETEAM);79937677700022;
0003801726;Ferme eolienne des trois rivieres;15.0;80678;ROLLOT;80;32;;;;2023-04-13;2024-03-26;;En exploitation;Autorisation;Autorisé;;Aucun;FERME EOLIENNE 3 RIVIERES (ENERGIETEAM);79937677700022;
0003801731;Ferme eolienne de Bois Masson;12.6;60262;LE FRESTOY-VAUX;60;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003801731;Ferme eolienne de Bois Masson;12.6;80678;ROLLOT;80;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003801734;PARC EOLIEN DE L'EQUINVILLE (QUADRAN);6.0;80678;ROLLOT;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801746;PARC EOLIEN DE CATILLON-FUMECHON;21.6;60133;CATILLON-FUMECHON;60;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN DE CATILLON-FUMECHON SAS;88470667200026;
0003801754;LA GRANDE CAMPAGNE;8.8;80795;VILLE-LE-MARCLET;80;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801756;Ferme eolienne le Routis;6.6;60194;DARGIES;60;32;;;;2024-02-19;;;En construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN FERME EOLIENNE LE ROUTIS;;
0003801757;PARC EOLIEN DES BOIS GALLETS;6.6;60514;PREVILLERS;60;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801758;PARC EOLIEN DU BALINOT;10.8;60262;LE FRESTOY-VAUX;60;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN DU BALINOT;;
0003801758;PARC EOLIEN DU BALINOT;10.8;80687;RUBESCOURT;80;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN DU BALINOT;;
0003801783;PARC EOLIEN DU CAMP THIBAULT  - ESCOFI;16.8;80285;ESSERTAUX;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801804;LA SENSEE;20.7;62280;DURY;62;32;;;;;;;;Autorisation;En instruction;;Aucun;ENGIE GREEN;82044487500018;
0003801804;LA SENSEE;20.7;62317;ETAING;62;32;;;;;;;;Autorisation;En instruction;;Aucun;ENGIE GREEN;82044487500018;
0003801804;LA SENSEE;20.7;62697;RECOURT;62;32;;;;;;;;Autorisation;En instruction;;Aucun;ENGIE GREEN;82044487500018;
0003801811;Mont d'Erny Extension ;2.0;62265;DELETTES;62;32;;;;2018-11-30;2020-07-06;;En exploitation;Autorisation;Autorisé;;Aucun;MSE LA CRETE TARLARE (ENGIE Green);820444701;
0003801811;Mont d'Erny Extension ;2.0;62295;ENQUIN-LEZ-GUINEGATTE;62;32;;;;2018-11-30;2020-07-06;;En exploitation;Autorisation;Autorisé;;Aucun;MSE LA CRETE TARLARE (ENGIE Green);820444701;
0003801811;Mont d'Erny Extension ;2.0;62304;ERNY ST JULIEN;62;32;;;;2018-11-30;2020-07-06;;En exploitation;Autorisation;Autorisé;;Aucun;MSE LA CRETE TARLARE (ENGIE Green);820444701;
0003801852;CHEMIN DE VALENCIENNES;12.0;59289;HAUSSY;59;32;;;;2022-07-18;;;En construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003801906;ENERCON Ferme Eolienne Est;9.2;60232;FERRIERES;60;32;;;;2018-01-10;2018-12-12;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801906;ENERCON Ferme Eolienne Est;9.2;60556;ROYAUCOURT;60;32;;;;2018-01-10;2018-12-12;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801907;Ferme Eolienne Nord;11.5;60232;FERRIERES;60;32;;;;2018-01-10;2019-01-01;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801907;Ferme Eolienne Nord;11.5;60556;ROYAUCOURT;60;32;;;;2018-01-10;2019-01-01;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801908;Société d'Exploitation du Parc Eolien de SACHIN;11.5;60232;FERRIERES;60;32;;;;2018-01-10;2018-12-12;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003801908;Société d'Exploitation du Parc Eolien de SACHIN;11.5;60556;ROYAUCOURT;60;32;;;;2018-01-10;2018-12-12;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003801908;Société d'Exploitation du Parc Eolien de SACHIN;11.5;60702;WELLES-PERENNES;60;32;;;;2018-01-10;2018-12-12;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003801918;WP FRANCE 19;17.1;02290;ESSOMES-SUR-MARNE;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801984;Ferme eolienne Mont Joie;33.6;80738;SOUES;80;32;;;;;;;;Autorisation;En instruction;;Aucun;Ferme éolienne Mont Joie;81854486800016;
0003801996;Parc éolien du Plateau de La Chapelle-sur-Chézy;16.8;02162;LA CHAPELLE-SUR-CHEZY;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Société Parc éolien du Plateau de La Chapelle-sur-Chézy S.A.S;;2023-07-21
0003801999;PARC EOLIEN DE BERTAIGNEMONT (ESCOFI);25.2;02403;LANDIFAY ET BERTAIGNEMONT;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003801999;PARC EOLIEN DE BERTAIGNEMONT (ESCOFI);25.2;02575;ORIGNY-SAINTE-BENOITE;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802009;PARC EOLIEN DE LA HAUTE BORNE;12.0;80409;HALLU;80;32;;;;2019-06-10;2020-02-14;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802017;PARC EOLIEN DU MONT HERBE;10.8;60163;CORMEILLES;60;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN DU MONT HERBE;88470667200018;
0003802017;PARC EOLIEN DU MONT HERBE;10.8;60692;VILLERS VICOMTE;60;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN DU MONT HERBE;88470667200018;
0003802098;Ferme eolienne Bois de Vicomte;12.6;80241;DOMART EN PONTHIEU;80;32;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE  DU BOIS VICOMTE;83531793400015;
0003802108;PE FERME EOLIENNE DU PARADIS;10.8;62515;LIGNY-THILLOY;62;32;;;;2023-10-23;;;En construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802145;FERME EOLIENNE DE LESQUIELLES-VILLERS;32.4;02422;LESQUIELLES-SAINT-GERMAIN;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802145;FERME EOLIENNE DE LESQUIELLES-VILLERS;32.4;02814;VILLERS LES GUISE;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802162;PE DE LA TURELLE;10.8;59097;BOURSIES;59;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802173;PARC EOLIEN DU CHEMIN VERT;25.5;02237;CRECY-SUR-SERRE;02;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802173;PARC EOLIEN DU CHEMIN VERT;25.5;02529;MORTIERS;02;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802261;PARC EOLIEN DE L'EUROPEENNE;28.8;60265;FROISSY;60;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802261;PARC EOLIEN DE L'EUROPEENNE;28.8;60465;NOIREMONT;60;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802347;PARC EOLIEN DES CHAMPS SAINT PIERRE;8.8;60354;LAVERRIERE;60;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802370;Projet éolien de Canny;28.5;60127;CANNY-SUR-MATZ;60;32;;;;;;;;Autorisation;En instruction;;Aucun;Parc éolien de Canny S.A.S;;2023-07-21
0003802383;Ferme eolienne ambernat;21.0;80123;BOURDON;80;32;;;;;;;;Autorisation;En instruction;;Aucun;FERME EOLIENNE D'AMBERNAT;83531767800018;
0003802402;MARESQU'EOL;18.0;62552;MARESQUEL ECQUEMICOURT;62;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802431;ENERTRAG AISNE XII;39.9;02483;MEZIERES-SUR-OISE;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802438;QUADRAN EOLIENNES CHAUSSEE BRUNEHAUT 1;10.0;60299;HARDIVILLERS;60;32;;;;2016-04-13;2017-01-09;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802438;QUADRAN EOLIENNES CHAUSSEE BRUNEHAUT 1;10.0;60377;MAISONCELLE TUILERIE;60;32;;;;2016-04-13;2017-01-09;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802438;QUADRAN EOLIENNES CHAUSSEE BRUNEHAUT 1;10.0;60465;NOIREMONT;60;32;;;;2016-04-13;2017-01-09;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802439;QUADRAN EOLIENNES CHAUSSEE BRUNEHAUT 2;6.0;60182;LE CROCQ;60;32;;;;2016-03-09;2017-03-30;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802439;QUADRAN EOLIENNES CHAUSSEE BRUNEHAUT 2;6.0;60518;PUITS LA VALLEE;60;32;;;;2016-03-09;2017-03-30;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802440;QUADRAN EOLIENNES CHAUSSEE BRUNHAUT 4;10.0;60336;LACHAUSSEE-DU-BOIS-D'ECU;60;32;;;;2016-03-29;2017-01-26;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802440;QUADRAN EOLIENNES CHAUSSEE BRUNHAUT 4;10.0;60390;MAULERS;60;32;;;;2016-03-29;2017-01-26;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802440;QUADRAN EOLIENNES CHAUSSEE BRUNHAUT 4;10.0;60518;PUITS LA VALLEE;60;32;;;;2016-03-29;2017-01-26;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802459;WP FRANCE 17;34.2;02369;HARCIGNY;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802475;ENERTRAG AISNE IV;44.8;02222;COURBES;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802475;ENERTRAG AISNE IV;44.8;02492;MONCEAU-LES-LEUPS;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802475;ENERTRAG AISNE IV;44.8;02788;VERSIGNY;02;32;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003802560;LES RAMONIERES;15.4;62118;BETHONSART;62;32;;;;2024-02-12;;;En construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003802560;LES RAMONIERES;15.4;62362;FREVILLERS;62;32;;;;2024-02-12;;;En construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003900259;TOTES ENERGIES;8.8;76153;CALLEVILLE-LES-DEUX-EGLISES;76;28;;;;2020-08-17;2021-04-01;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003900259;TOTES ENERGIES;8.8;76700;TOTES;76;28;;;;2020-08-17;2021-04-01;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003900270;FERME EOLIENNE D'ENVRONVILLE (Engie Green);8.8;76236;ENVRONVILLE;76;28;;;;2023-02-01;2023-12-07;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003900405;Ferme eolienne Gaudiniere;16.8;76344;HAUDRICOURT;76;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;FERME EOLIENNE GAUDINIERE S.A.S.U.;81440663300010;
0003900405;Ferme eolienne Gaudiniere;16.8;76372;ILLOIS;76;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;FERME EOLIENNE GAUDINIERE S.A.S.U.;81440663300010;
0003900566;AVESNES ET BOSC HYONS;12.0;76048;AVESNES EN BRAY;76;28;;;;2021-01-04;2021-11-22;;En exploitation;Autorisation;Autorisé;;Aucun;ENGIE GREEN AVESNES ET BOSC HYONS;79799233600017;
0003900566;AVESNES ET BOSC HYONS;12.0;76124;BOSC-HYONS;76;28;;;;2021-01-04;2021-11-22;;En exploitation;Autorisation;Autorisé;;Aucun;ENGIE GREEN AVESNES ET BOSC HYONS;79799233600017;
0003900584;Centrale éolienne de la Houssaye;15.4;76284;FRESNAY-LE-LONG;76;28;;;;2021-09-20;2022-11-17;;En exploitation;Autorisation;Autorisé;;Aucun;CEHOU SAS;81317154300016;2023-07-21
0003900584;Centrale éolienne de la Houssaye;15.4;76369;LA HOUSSAYE-BERANGER;76;28;;;;2021-09-20;2022-11-17;;En exploitation;Autorisation;Autorisé;;Aucun;CEHOU SAS;81317154300016;2023-07-21
0003900587;PLAINE DE L'ETANTOT;21.6;76602;SAINT-MACLOU-DE-FOLLEVILLE;76;28;;;;2020-01-16;2021-02-24;;En exploitation;Autorisation;Autorisé;;Aucun;PARC EOLIEN DE LA PLAINE DE L'ETANTOT;82202180400023;
0003900587;PLAINE DE L'ETANTOT;21.6;76723;VASSONVILLE;76;28;;;;2020-01-16;2021-02-24;;En exploitation;Autorisation;Autorisé;;Aucun;PARC EOLIEN DE LA PLAINE DE L'ETANTOT;82202180400023;
0003901038;EDPR France Holding - Parc Eolien Trois Soeurs des Hauts Pas;6.6;76511;PREUSEVILLE;76;28;;;;;2021-09-22;;En exploitation;Autorisation;Autorisé;;Aucun;EDPR France Holding;;2023-07-21
0003901102;Parc éolien de GER;8.2;50200;GER;50;28;;;;2010-01-18;2010-12-31;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0003901299;ÉOLIENNES DU PAYS D'AUGE;39.9;14043;BAROU-EN-AUGE;14;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003901299;ÉOLIENNES DU PAYS D'AUGE;39.9;14457;LES MOUTIERS-EN-AUGE;14;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003901299;ÉOLIENNES DU PAYS D'AUGE;39.9;14469;NORREY-EN-AUGE;14;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003901376;Ferme eolienne d'Haucourt;7.2;76343;HAUCOURT;76;28;;;;2023-05-04;2023-12-19;;En exploitation;Autorisation;Autorisé;;Aucun;Parc Eolien - Ferme Eolienne d'Haucourt;84450589100011;
0003901377;Ferme eolienne de la Friere;10.8;76295;GAILLEFONTAINE;76;28;;;;2023-05-11;2023-12-11;;En exploitation;Autorisation;Autorisé;;Aucun;Parc Eolien - Ferme de la Frière;82963794100016;
0003901383;PARC EOLIEN - Longueil Energies;12.0;76395;LONGUEIL;76;28;;;;2022-09-04;2023-06-24;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003901383;PARC EOLIEN - Longueil Energies;12.0;76572;SAINT-DENIS-D'ACLON;76;28;;;;2022-09-04;2023-06-24;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003901497;PE D'AMFREVILLE-LES-CHAMPS;6.6;76006;AMFREVILLE LES CHAMPS;76;28;;;;2023-02-06;2023-11-01;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003901519;PARC EOLIEN DU MONT HELLET;15.6;76053;BAILLOLET;76;28;;;;;;;;Autorisation;En instruction;;Aucun;PARC EOLIEN NORDEX 86;84915237600018;
0003901519;PARC EOLIEN DU MONT HELLET;15.6;76399;LUCY;76;28;;;;;;;;Autorisation;En instruction;;Aucun;PARC EOLIEN NORDEX 86;84915237600018;
0003901946;PROJET EOLIEN DE CONTEVILLE - SEPE GINKO;11.75;14005;VALAMBRAY;14;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0003902046;PLAINE DU TORS 2;24.0;76072;BELLEVILLE-EN-CAUX;76;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003902046;PLAINE DU TORS 2;24.0;76153;CALLEVILLE-LES-DEUX-EGLISES;76;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003902046;PLAINE DU TORS 2;24.0;76654;SAINT-VAAST-DU-VAL;76;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003902046;PLAINE DU TORS 2;24.0;76018;VAL-DE-SAANE;76;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003902068;PARC EOLIEN DES PORTES DU PAYS D'AUGE;14.4;14431;MEZIDON VALLEE D'AUGE;14;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003902068;PARC EOLIEN DES PORTES DU PAYS D'AUGE;14.4;14005;VALAMBRAY;14;28;;;;;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;
0003902510;PE des Rives de la Saâne;12.6;76047;AUZOUVILLE-SUR-SAANE;76;28;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005107260;Parc Eolien de Beaurevoir;10.0;02057;BEAUREVOIR;02;32;;;;;2009-09-01;;En exploitation;Autorisation;Autorisé;;Aucun;Parc eolien de BOQUEHO;50357525000173;2023-07-21
0005107263;Ferme Eolienne des Onze Muids SAS;27.0;02070;BERNOT;02;32;;;;2015-03-16;2016-04-28;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005107263;Ferme Eolienne des Onze Muids SAS;27.0;02376;HAUTEVILLE;02;32;;;;2015-03-16;2016-04-28;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005107263;Ferme Eolienne des Onze Muids SAS;27.0;02511;MONTIGNY-EN-ARROUAISE;02;32;;;;2015-03-16;2016-04-28;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005107264;ENERGIE DIZY;11.75;02097;BONCOURT;02;32;;;;2018-01-24;2018-01-24;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005107264;ENERGIE DIZY;11.75;02264;DIZY LE GROS;02;32;;;;2018-01-24;2018-01-24;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005107265;Le vieux Moulin;34.38;02375;HAUTEVESNES;02;32;2004-08-20;2005-09-25;2005-09-25;2008-01-15;2009-01-15;;En attente de construction;Autorisation;Autorisé;;Substanciel;SNC MSE Le vieux Moulin;45087430000020;
0005107265;Le vieux Moulin;34.38;62656;PIHEM;62;32;2004-08-20;2005-09-25;2005-09-25;2008-01-15;2009-01-15;;En attente de construction;Autorisation;Autorisé;;Substanciel;SNC MSE Le vieux Moulin;45087430000020;
0005107265;Le vieux Moulin;34.38;62702;REMILLY WIRQUIN;62;32;2004-08-20;2005-09-25;2005-09-25;2008-01-15;2009-01-15;;En attente de construction;Autorisation;Autorisé;;Substanciel;SNC MSE Le vieux Moulin;45087430000020;
0005107266;Parc éolien d'Autremencourt;12.0;02039;AUTREMENCOURT;02;32;;;;2008-04-17;2009-07-17;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005107266;Parc éolien d'Autremencourt;12.0;02248;CUIRIEUX;02;32;;;;2008-04-17;2009-07-17;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005107266;Parc éolien d'Autremencourt;12.0;02545;LA NEUVILLE-BOSMONT;02;32;;;;2008-04-17;2009-07-17;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005107269;EDP Renewables France;8.0;02519;MONTLOUE;02;32;;;;;2009-01-01;;En exploitation;Autorisation;Autorisé;;Aucun;Parc eolien de BOQUEHO;50357525000173;2023-07-21
0005107325;Ferme éolienne du Val de Noye 1;13.8;80494;LOUVRECHY;80;32;;;;2008-12-08;2009-08-10;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005107325;Ferme éolienne du Val de Noye 1;13.8;80758;THORY;80;32;;;;2008-12-08;2009-08-10;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005107362;SOCPE LE CHENE COURTEAU;9.0;80570;MOREUIL;80;32;;;;2020-05-02;2021-04-01;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005107363;PARC EOLIEN DES TERRES DE L'ABBAYE;15.0;80570;MOREUIL;80;32;;;;2020-05-02;2021-04-01;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005107364;Ferme eolienne de l'Epinette;9.2;80053;BALATRE;80;32;;;;2013-08-19;2014-09-29;;En exploitation;Autorisation;Autorisé;;Aucun;FE de l'Epinette;;
0005107364;Ferme eolienne de l'Epinette;9.2;80393;GRUNY;80;32;;;;2013-08-19;2014-09-29;;En exploitation;Autorisation;Autorisé;;Aucun;FE de l'Epinette;;
0005107364;Ferme eolienne de l'Epinette;9.2;80508;MARCHE ALLOUARDE;80;32;;;;2013-08-19;2014-09-29;;En exploitation;Autorisation;Autorisé;;Aucun;FE de l'Epinette;;
0005107364;Ferme eolienne de l'Epinette;9.2;80669;RETHONVILLERS;80;32;;;;2013-08-19;2014-09-29;;En exploitation;Autorisation;Autorisé;;Aucun;FE de l'Epinette;;
0005107365;SECE CAIX;12.0;80162;CAIX;80;32;;;;2012-09-25;2013-01-25;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005107367;PARC EOLIEN HOMBLEUX 1 EUROWATT;10.0;80442;HOMBLEUX;80;32;;;;2006-10-09;2008-12-29;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005107370;PARC EOLIEN STFRANCOIS-BORALEX(exINNOV);22.8;80023;ANDECHY;80;32;;;;2014-05-19;2015-02-19;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005107370;PARC EOLIEN STFRANCOIS-BORALEX(exINNOV);22.8;80232;DAMERY;80;32;;;;2014-05-19;2015-02-19;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
